* RDKit version 2019.03.3
* target <rdkit.Chem.rdchem.Mol object at 0x7fc3189fc580>
* population_size 100
* mating_pool_size 200
* generations 1000
* mutation_rate 0.5
* max_score 1.0
* average_size/size_stdev 26 5
* initial pool Celecoxib_guacamol.smi
* number of tries 40
* number of CPUs 40
* seeds 753845,466386,976976,292357,890845,646379,99951,382542,781991,706316,946308,101055,271466,994656,171913,267332,398396,57309,512120,942921,123911,526938,922452,609168,378742,755371,600869,276917,107645,383642,21817,639141,731776,460783,885229,712688,994948,820402,636456,261581,946392,406062,731746,175126,357568,701001,961219,194850,5682,162159,865480,746270,667208,673731,470975,331454,896765,686638,667560,115996,981521,501212,100766,256941,464916,350908,486218,887099,725399,767804,860133,878636,683406,244393,617154,483963,75624,369018,695847,907845,5707,639080,586738,973532,24181,336961,487770,49324,722783,191183,576122,629792,947716,387114,413280,799632,786464,29296,534956,485616,9239,513483,951868,368058,447065,640497,953489,946283,978837,61205,590046,407487,117498,736320,524673,567759,222698,985233,278994,779011,18513,753698,97293,433320,943680,628457,516459,180939,83872,969374,32241,206987,163498,607158,923344,922566,363426,763107,14624,944802,392077,905624,875016,967184,495827,534614,685133,439011,425173,958950,890766,231844,231136,772650,466319,36473,251113,175808,297852,601189,491220,125229,542052,623683,103659,901816,524580,695603,887748,109787,384647,67659,248574,992186,100094,823418,441902,323787,348189,244361,630598,335362,694366,603836,598699,221124,850803,49257,563858,436322,747033,697935,628310,441392,407023,64877,893948,28304,7897,318475,303351,677851,725634,241786,412053,653293,299210,106357,573560,599797,493437,501923,40718,181629,486772,429106,797616,964174,374200,881797,732785,788598,266432,924672,973851,79317,958169,307715,883425,55463,118889,812111,202195,537708,298937,441483,628812,498333,794424,408743
* 
run,score,smiles,generations,representation,prune
0,0.64,CC1=[C@H]C=C(S(=O)(=O)N)C=[C@H]C=C(N2N=CC=C(C3=CC=NC(C(F)(F)F)=C3)2)C=C1,1000,SMILES,True
1,1.00,NS(=O)(=O)C1=CC=C(N2-N=C(C(F)(F)F)C=C2C/2=CC=C(C)C=C2)C=C1,132,SMILES,True
2,0.70,NS(=O)(=O)C1=CC=C(C)C=CC=C(N2N=C(C(F)(F)F)C=C2C)C=C1,1000,SMILES,True
3,0.73,NS(=O)(=O)C1=CC=C(\C2=[C@H]N=C(C(F)(F)F)N(C3=CC=C(C)C=C3)2)C=C1,1000,SMILES,True
4,1.00,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C(C3=CC=C(C)C=C3)2)[C@H]=C1,190,SMILES,True
5,1.00,NS(=O)(=O)C1=[C@H]C=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C)C=C2)C=C1,57,SMILES,True
6,1.00,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C)C=C2)[C@@H]=C1,625,SMILES,True
7,1.00,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C)C=C2)C=C1,177,SMILES,True
8,0.78,NS(=O)(=O)C1=CC=C(C2=NN(C3=CC=C(C)C=C3)C(C(F)(F)F)=C2)C=C1,1000,SMILES,True
9,1.00,CC1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(S(N)(=O)=O)C=C2)C=C1,421,SMILES,True
10,0.78,NS(=O)(=O)C1=[C@@H]C=C(C=C1)C1=CC=C(N2C(C)=CC(C(F)(F)F)=N2)C=C1,1000,SMILES,True
11,1.00,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C2C2=[C@@H]C=C(C)C=C2)C=C1,49,SMILES,True
12,0.71,NS(=O)(=O)C1=CC=C(C2=NN(C3=CC=C(C)C=C/3)C(S)=C2C(F)(F)F)C=C1,1000,SMILES,True
13,1.00,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C)C=C2)C=C1,47,SMILES,True
14,0.73,NS(=O)(=O)C1=CC=C([C@]2N(C3=CC=C(C)C=C3)/N=C[C]=2C(F)(F)F)[C@@H]=C1,1000,SMILES,True
15,0.78,NS(=O)(=O)C1=CC=C(C2=N\N(C3=CC=C(C)C=C3)C(C(F)(F)F)=C2)C=C1,1000,SMILES,True
16,0.78,NS(=O)(=O)C1=CC=C(N2N=C(F)C=C2C2=CC=C(C)C=C2)C=C1,1000,SMILES,True
17,0.80,C1=CC=C(S(=O)(=O)N)[C@@H]=C1C1=CC(C(F)(F)F)=NN1C1=C[C@H]=C(C)C=C1,1000,SMILES,True
18,1.00,N1=C(C(F)(F)F)[C@H]=C(C2=CC=C(S(N)(=O)=O)C=C2)N1C1=CC=C(C)C=C1,304,SMILES,True
19,0.69,N1=C(C2=CC=C(S(N)(=O)=O)C=C2)C=C(F)N1C1=[C@@H]C=C(C)C=[C@@H]1,1000,SMILES,True
20,1.00,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C)C=C2)[C@H]=C1,66,SMILES,True
21,1.00,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C)C=C2)C=C1,63,SMILES,True
22,0.78,NS(=O)(=O)C1=CC=C(N2N=C(C3=CC=C(C)C=C3)C=C2/C(F)(F)F)C=C1,1000,SMILES,True
23,0.73,NS(=O)(=O)C1=CC=C(C2=[C@H]N=C(C(F)(F)F)N(C3=C\C=C(C)C=C3)2)C=C1,1000,SMILES,True
24,1.00,NS(=O)(=O)\\C1=C[C@@H]=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C)C=C2)C=C1,47,SMILES,True
25,1.00,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C(C3=CC=C(C)C=C3)2)C=C1,161,SMILES,True
26,0.69,NS(=O)(=O)C1=CC=C(C2=CC=NN(C3=CC=C(C(F)(F)F)N=CC=C(C)C=C3)2)C=[C@@H]1,1000,SMILES,True
27,1.00,NS(=O)(=O)C1=[C@H]C=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(C)C=C2)C=C1,132,SMILES,True
28,1.00,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C(C3=CC=C(C)C=C3)2)C=C1,262,SMILES,True
29,0.78,NS(=O)(=O)C1=CC=C(N2N=C(F)C=C2/C2=CC=C(C)C=C2)C=C1,1000,SMILES,True
30,0.71,NS(=O)(=O)C1=CC=C(C2=NN(C3=CC=C(C)C=C3)[C@@H]=C2C(F)(F)F)[C@H]=C1,1000,SMILES,True
